annual_rainfall,seasonal_rainfall,monthly_rainfall,cloud_visibility,temperature,humidity,atmospheric_pressure,wind_speed,river_level,cloud_cover,flood_status
1326.06,1014.77,287.46,8.49,35.15,62.2,1010.94,60.21,12.95,76.61,0
3373.15,2483.69,608.88,6.96,25.55,82.86,1028.04,20.08,12.28,40.14,1
3334.28,2293.2,618.9,4.78,25.33,82.92,1018.42,15.89,14.84,95.81,1
1206.98,725.89,205.54,8.35,31.47,58.48,997.48,5.26,6.0,82.4,0
2075.39,1473.95,500.01,7.31,34.33,58.25,1028.89,12.61,2.89,30.75,0
1344.49,1012.52,214.24,9.18,39.65,59.24,995.09,40.61,11.52,98.79,0
1615.11,1095.77,469.63,1.23,19.34,93.52,1008.85,69.87,13.18,42.73,0
1642.39,1207.71,271.33,5.34,23.64,94.57,1015.03,60.41,1.29,60.21,0
2579.96,1869.78,504.5,7.21,19.21,40.89,993.56,37.01,5.33,16.62,0
2116.51,1421.28,323.09,2.47,37.02,59.5,1027.82,30.79,12.2,13.75,0
3832.74,2275.33,601.07,3.61,28.71,63.52,990.81,12.05,10.41,36.6,1
1204.38,871.65,356.87,4.48,36.31,98.94,1002.09,30.46,11.45,11.11,0
3915.81,2200.84,778.64,8.05,39.63,96.65,988.99,42.45,8.38,34.99,1
1538.04,1128.69,289.88,5.19,28.76,77.7,1023.75,42.49,6.04,57.0,0
3273.2,2426.63,1014.18,5.18,17.95,42.75,991.08,39.91,12.27,72.18,1
1884.7,1407.2,563.13,4.59,24.03,51.47,981.74,58.03,8.54,32.62,0
1257.86,807.39,313.6,2.67,15.9,66.05,981.95,36.69,7.97,46.66,0
3545.25,1977.34,814.48,9.27,36.23,97.54,1000.69,34.15,11.16,44.46,1
1788.35,947.68,336.34,3.52,15.45,45.68,1006.14,22.79,3.27,39.48,0
2908.34,2102.75,684.15,5.89,29.8,87.48,982.08,14.26,9.0,44.97,1
2612.62,2000.95,587.25,1.91,17.65,51.47,984.64,2.1,4.91,53.93,0
2309.62,1605.77,410.98,4.63,15.19,70.47,984.87,23.9,0.81,27.87,0
2386.62,1296.53,439.98,9.09,21.4,86.02,1013.43,45.05,11.36,51.81,0
3143.16,2453.14,1036.14,9.96,28.8,81.55,994.99,40.01,7.38,33.44,1
1080.87,861.16,300.11,3.94,16.88,86.54,1008.13,38.08,13.6,15.72,0
2938.18,1851.09,795.79,1.96,30.37,88.82,983.68,54.52,7.75,29.22,0
3666.6,2487.6,719.49,3.49,31.8,58.34,1024.61,17.83,0.65,94.07,0
984.92,722.11,269.92,3.61,39.24,61.84,995.22,48.14,6.43,55.47,0
1250.09,901.21,326.39,6.62,37.49,88.94,1018.91,43.29,2.98,98.43,0
3093.22,2444.69,898.69,5.21,29.17,42.32,1021.34,25.05,13.86,30.27,1
2199.3,1175.45,424.64,7.8,34.83,70.87,1029.4,16.86,6.96,36.28,0
2091.36,1410.03,360.14,7.16,24.09,95.22,1017.05,40.26,7.91,67.64,0
1238.29,876.19,206.69,2.89,29.64,93.1,1002.14,66.27,5.8,41.98,0
2421.66,1857.49,825.95,7.95,25.08,88.26,987.63,7.19,8.07,42.51,0
1204.94,918.45,194.09,8.55,23.43,41.29,982.39,66.8,1.7,85.95,0
2325.19,1844.8,584.68,6.18,33.19,93.26,1024.31,33.6,7.15,12.63,0
3243.57,2120.07,649.31,9.31,22.42,94.7,1002.33,50.28,10.12,69.96,1
1626.45,1218.58,353.39,7.94,24.51,79.82,1017.5,56.62,5.9,89.23,0
2338.52,1469.02,580.99,6.16,24.18,57.93,1004.82,12.3,6.19,25.68,0
3974.45,2490.77,962.28,9.11,36.76,69.4,1023.98,5.06,12.64,46.31,1
2997.28,1726.45,736.0,6.2,19.26,85.76,1017.48,10.74,8.28,82.82,0
3492.34,2603.44,778.1,5.45,24.54,88.78,984.27,25.18,9.02,58.16,1
2127.51,1692.96,577.37,3.88,37.2,60.6,1017.61,67.05,4.8,42.19,0
3257.15,1879.06,794.99,8.89,15.38,59.56,993.34,4.91,7.5,66.33,0
929.63,480.47,215.47,1.67,38.7,84.17,1018.65,64.55,1.28,39.22,0
1193.32,888.62,393.06,5.0,37.47,81.18,1027.43,40.17,6.74,66.37,0
1449.83,994.68,377.44,5.61,25.45,70.79,1026.51,8.96,12.14,23.05,0
2086.25,1643.77,387.61,5.77,31.33,65.22,986.25,12.39,2.84,30.29,0
3506.38,2018.53,415.41,6.69,39.78,79.43,982.73,48.87,11.58,11.32,1
1908.05,994.68,404.14,5.31,28.87,41.95,1018.85,43.37,5.93,26.6,0
2894.79,1875.05,769.21,2.94,17.42,44.54,1015.5,13.39,0.89,21.77,0
3069.81,1613.61,623.81,8.64,36.34,74.39,988.81,63.49,14.32,63.83,1
2675.78,1548.04,417.94,6.75,18.35,52.62,1014.23,11.04,3.13,94.99,0
1943.17,1045.03,376.16,8.65,21.43,86.49,980.77,36.79,5.35,29.38,0
2646.57,1501.24,418.94,3.12,36.84,86.34,1011.56,37.92,7.47,21.64,0
1895.25,1007.98,315.16,6.55,21.4,82.6,1021.62,61.19,14.27,58.18,0
1068.4,839.94,248.29,7.28,33.63,94.22,1012.09,3.51,8.93,26.3,0
3976.97,2320.84,994.27,4.14,26.19,48.45,983.27,11.28,13.63,58.75,1
1206.98,764.23,197.58,8.22,33.99,55.55,1029.55,13.61,8.68,55.4,0
1031.51,793.84,273.4,0.52,20.81,55.14,997.8,6.28,3.48,11.75,0
3611.3,2539.45,737.06,6.15,25.49,86.94,999.02,44.94,8.68,96.79,1
1765.87,1210.35,442.71,6.33,22.95,71.28,984.24,17.61,1.96,28.13,0
2880.95,2050.28,699.44,5.57,21.23,55.16,988.36,41.21,2.2,90.54,0
1852.82,1387.11,597.84,6.49,22.86,48.19,993.56,55.22,2.18,44.48,0
2052.65,1566.79,353.16,2.09,23.07,93.58,1019.96,29.78,0.68,24.25,0
1638.76,1135.32,289.69,7.01,38.88,81.53,1014.59,54.28,2.69,19.61,0
1897.74,1455.57,569.98,3.69,28.33,71.71,1009.18,54.9,5.62,55.96,0
2114.24,1396.71,408.11,4.79,26.55,97.93,1023.19,19.91,1.55,42.57,0
3105.33,1810.99,437.26,3.66,27.58,90.98,1029.89,3.07,0.59,92.58,0
2436.92,1861.86,606.65,5.0,39.9,50.69,999.24,9.02,2.13,28.13,0
3819.41,2530.14,918.53,6.4,31.34,70.49,999.56,58.0,14.07,75.13,1
934.02,720.91,152.26,8.46,32.59,69.16,1016.8,29.56,8.12,26.72,0
2409.82,1233.95,336.75,5.09,22.84,90.66,1012.22,59.06,6.81,88.45,0
2669.52,1653.11,665.14,3.57,26.79,48.95,980.67,39.23,7.56,55.94,0
3744.63,2937.07,969.41,5.14,19.6,67.11,1012.77,15.42,8.54,84.81,1
957.31,550.35,114.94,7.04,32.13,78.19,1015.98,50.43,2.06,49.38,0
2635.2,2061.94,557.73,3.79,23.61,96.72,1029.3,39.96,8.98,25.77,0
3531.62,2776.45,998.93,4.44,33.71,93.96,1009.34,25.92,12.6,58.54,1
1574.17,1203.68,300.73,5.85,20.33,72.03,1014.22,7.96,8.63,34.53,0
3604.14,2411.53,981.13,3.29,25.09,76.4,1019.44,8.96,13.3,26.62,1
860.94,597.56,220.59,2.49,26.78,91.14,984.8,14.82,2.5,91.34,0
3143.85,2392.11,760.32,1.83,19.16,84.66,1016.73,47.76,12.48,59.63,1
3785.96,2774.24,1189.89,3.85,16.74,92.76,1007.34,51.5,10.11,82.03,1
2903.03,2000.27,595.98,0.96,22.93,93.76,985.0,44.9,9.25,79.84,1
2204.89,1752.18,453.41,6.04,28.62,89.96,1013.49,24.93,9.04,10.1,0
943.62,665.91,243.29,2.17,31.32,40.56,991.73,31.95,2.22,89.73,0
3744.36,2967.95,1018.97,4.09,25.63,58.66,1006.89,50.25,9.81,79.6,1
2304.95,1192.16,338.35,3.06,27.51,64.21,994.05,46.87,6.28,34.19,0
892.79,483.61,138.27,6.49,28.58,80.67,985.23,54.56,1.42,30.64,0
3007.43,1911.03,572.45,8.58,27.8,58.41,992.54,18.4,3.48,15.11,0
2341.88,1441.34,393.18,6.52,17.26,59.41,1001.94,2.31,6.92,18.32,0
1197.91,880.25,332.35,5.65,25.13,64.01,1004.71,20.12,14.9,27.51,0
1485.67,814.42,295.5,6.86,20.11,97.32,987.42,25.66,6.74,10.31,0
1006.37,797.88,247.5,0.78,28.34,66.23,996.05,67.31,2.67,38.42,0
2637.74,1568.19,469.62,1.67,33.95,48.44,1022.97,16.81,13.57,93.0,1
2790.49,1754.32,510.97,1.4,29.49,40.38,1025.52,58.2,1.01,59.97,0
2418.38,1408.52,381.52,1.43,20.55,54.2,1006.76,44.33,2.34,62.25,0
3414.73,2300.87,509.47,2.97,20.19,96.33,1004.52,13.39,7.37,31.31,1
3555.23,1840.15,491.41,5.55,15.92,97.3,1009.07,29.44,1.85,30.26,0
2770.0,1509.38,423.08,1.59,25.66,71.74,990.73,36.69,8.79,43.06,0
840.82,608.54,205.03,9.38,25.82,78.78,1029.68,25.4,2.79,33.6,0
3024.73,1681.6,661.62,8.62,20.91,87.76,1017.26,17.38,9.94,87.26,1
2137.6,1219.83,364.64,9.73,34.11,43.35,991.94,19.19,2.21,25.97,0
2609.78,1925.75,839.99,0.9,24.66,62.46,993.61,41.79,12.25,70.74,1
2877.06,1519.06,618.01,8.59,31.74,78.53,1012.42,48.79,11.14,54.07,0
1920.76,1212.46,541.0,8.14,31.0,93.9,996.14,33.89,13.92,70.95,0
3734.72,1893.2,793.35,9.07,30.12,83.61,997.77,66.04,1.49,85.12,0
1228.72,742.2,262.87,5.52,37.7,61.0,1019.05,51.54,8.55,40.72,0
2948.84,2092.77,731.68,7.98,15.4,94.6,993.35,62.64,10.78,58.67,1
813.95,428.98,99.69,0.99,16.7,79.88,1015.26,34.35,13.59,54.9,0
3758.88,2881.19,1096.58,1.22,33.05,89.81,1026.74,3.01,7.49,43.59,1
1160.01,896.52,313.83,1.63,23.84,63.13,986.21,42.26,14.29,83.08,0
1103.63,586.58,191.65,9.19,39.66,40.13,987.21,57.64,2.28,10.92,0
1865.62,1487.31,555.25,1.08,20.41,49.97,1027.14,38.48,6.78,37.91,0
1995.41,1175.81,365.69,1.45,19.59,95.63,990.18,40.62,4.17,84.89,0
1485.76,780.37,258.27,9.34,29.71,41.99,981.05,68.3,2.75,88.49,0
2672.39,1340.26,401.53,1.52,21.99,75.76,1023.43,26.9,4.66,72.43,0
2217.33,1380.41,523.65,8.76,23.51,64.55,994.12,56.53,10.14,40.67,0
909.36,626.5,262.6,8.0,38.03,65.77,994.92,36.35,7.51,84.01,0
1822.89,1093.1,448.4,0.88,15.66,64.05,991.35,33.53,3.13,17.56,0
3393.39,2548.48,1010.49,0.71,28.28,44.05,1025.88,11.9,0.96,33.89,0
3007.04,2149.98,437.41,5.58,23.37,47.34,1018.72,52.89,13.89,18.32,1
3119.59,1887.5,807.79,9.97,23.65,43.78,1009.84,57.98,5.05,19.93,0
3033.97,2185.35,587.24,8.85,21.2,43.23,1002.66,31.3,2.35,63.37,0
1795.11,1404.04,592.5,3.45,18.37,45.14,987.18,53.92,2.62,16.49,0
1118.92,590.71,147.23,4.17,15.86,81.8,1026.3,41.52,4.17,71.18,0
1671.89,989.48,306.65,4.19,39.69,46.85,1017.48,19.51,3.85,41.4,0
3461.71,2212.03,856.83,7.47,31.51,55.69,993.94,64.81,4.55,15.01,0
3937.51,2557.01,920.7,3.74,34.43,79.42,1027.37,49.38,3.77,35.7,1
2380.31,1577.33,479.48,1.9,16.63,46.74,1026.76,61.73,6.74,45.94,0
831.04,490.47,181.31,7.6,15.37,94.62,1012.98,21.14,11.6,42.99,0
1248.14,873.92,294.72,4.85,30.01,68.65,1029.25,64.31,0.89,55.91,0
1830.66,1269.61,341.44,1.23,33.1,97.78,989.36,26.8,3.26,55.25,0
2651.47,1785.36,645.55,8.01,24.87,51.55,1016.57,2.65,10.82,42.37,0
1040.3,555.65,139.5,6.06,24.69,41.84,987.61,7.1,2.66,90.93,0
3818.74,2455.8,917.23,5.15,24.61,75.42,1014.58,8.08,11.25,29.8,1
1968.27,1194.48,239.82,6.9,18.82,59.72,1025.99,16.09,7.96,40.63,0
3720.27,2408.17,812.02,5.3,33.85,74.34,1006.8,14.68,13.28,59.83,1
3297.67,2560.84,768.93,6.66,20.38,68.42,1018.15,5.94,0.65,32.07,0
3217.4,2072.52,571.55,8.74,23.11,67.43,987.16,62.89,11.87,23.52,1
2741.5,1382.25,454.66,6.33,31.78,91.07,1011.66,58.33,8.8,10.57,0
2805.71,1772.23,640.36,6.77,15.0,51.51,983.16,53.87,7.3,95.08,0
2841.61,2120.39,935.79,6.33,34.16,69.98,981.84,34.58,2.61,80.58,0
2811.91,2063.99,842.66,5.55,37.48,64.96,1011.7,30.91,3.89,90.0,0
2571.93,1682.09,637.99,2.13,16.29,80.43,1008.64,30.92,11.9,13.62,1
3956.52,2274.73,727.33,3.69,29.79,43.01,996.46,19.8,2.66,16.61,0
3143.33,2010.24,599.12,7.08,25.21,71.77,1005.65,43.36,8.15,59.68,0
3286.23,2198.85,457.65,4.54,16.96,68.71,1014.22,6.02,3.51,12.08,0
3591.88,2873.37,832.63,4.36,32.06,98.41,1012.24,46.8,7.59,34.43,1
1490.05,1032.98,425.69,7.71,30.31,85.35,983.68,36.94,4.19,97.54,0
1068.17,756.57,223.95,0.55,31.07,49.3,1013.91,57.52,5.59,42.17,0
2345.26,1518.41,478.9,6.95,35.34,70.55,1012.98,68.15,12.14,98.15,1
2445.06,1482.55,397.26,5.15,22.17,87.02,1013.48,61.61,1.04,20.67,0
3453.38,2568.92,689.84,4.08,31.93,71.47,1022.37,50.95,13.9,44.66,1
2220.11,1439.69,310.21,3.74,33.58,61.4,1008.84,31.43,5.13,10.52,0
2626.73,2097.2,741.26,2.14,19.22,62.6,1026.9,16.59,9.14,63.24,1
2486.63,1584.32,494.34,3.68,38.93,62.02,1029.0,47.21,3.72,40.76,0
922.25,479.94,168.69,4.22,23.5,41.2,1017.59,15.71,5.7,55.36,0
2768.69,1951.3,657.04,4.66,32.84,83.84,997.93,3.38,7.17,81.52,0
3449.74,1773.14,708.74,6.89,33.85,76.65,987.15,40.98,10.49,59.61,1
1304.0,750.0,290.81,4.81,27.6,56.12,1021.01,28.8,13.16,69.87,0
2701.86,1637.66,643.38,8.06,18.22,77.8,987.33,61.57,13.06,52.5,1
2699.55,1948.66,632.94,6.58,21.89,58.52,987.31,45.91,5.39,77.31,0
1325.39,859.21,247.86,2.3,20.86,54.6,1025.95,46.01,1.79,64.23,0
1195.08,607.81,263.4,3.13,27.97,84.47,1007.99,55.58,13.91,87.93,0
3936.17,2696.49,575.88,1.25,21.53,88.55,994.67,24.82,0.95,78.03,0
2059.9,1284.21,305.84,9.48,28.67,77.54,1028.15,67.16,13.28,30.88,0
1527.75,1186.37,361.73,8.92,22.21,87.05,1015.37,17.05,0.87,57.2,0
1348.24,876.18,309.72,1.31,15.02,61.94,1006.74,61.27,14.66,88.75,0
2936.33,2092.7,422.83,5.95,24.08,44.31,996.47,63.94,0.66,87.3,0
2750.22,1555.69,590.9,9.62,30.17,76.29,1013.83,4.65,0.75,52.94,0
2859.37,2082.45,707.37,7.6,34.34,55.36,1016.54,44.96,7.88,38.24,0
1081.62,774.75,248.83,5.17,15.71,86.65,1015.61,52.96,10.17,28.96,0
3659.31,2822.15,863.22,2.79,21.46,61.49,989.77,66.86,5.62,27.49,1
2045.65,1043.58,344.25,3.15,39.64,80.24,1014.86,19.09,9.29,22.95,0
1802.78,1143.41,274.93,7.49,21.55,73.17,1009.07,40.21,12.76,99.97,0
2279.56,1604.23,364.45,7.92,34.43,89.05,1022.5,54.57,12.04,69.63,0
2048.21,1082.58,294.91,5.52,27.73,89.94,1011.24,12.09,13.32,38.31,0
3563.45,2220.67,838.03,1.65,18.05,44.1,987.31,60.0,2.81,36.39,0
3773.64,2953.41,1025.05,9.37,31.09,57.71,995.93,29.45,3.76,37.49,1
1771.05,1117.14,357.52,8.53,39.16,92.25,1017.19,45.5,9.02,88.52,0
3564.59,2836.07,972.43,1.84,37.17,64.24,1017.0,4.86,10.99,56.19,1
3300.87,1706.72,579.97,1.04,32.26,70.89,991.14,17.16,2.06,34.43,0
3778.58,2703.01,748.09,5.59,27.8,51.0,997.73,34.52,3.05,81.86,0
1586.4,1069.72,240.01,3.2,22.98,73.16,980.77,21.67,13.88,77.52,0
2646.27,1720.5,729.83,3.19,23.92,55.88,996.59,67.13,0.87,52.08,0
1678.54,1328.15,464.82,1.33,23.66,89.75,981.32,56.06,6.33,71.99,0
3437.1,1852.24,693.55,9.56,38.05,52.01,1023.64,60.81,3.56,76.43,0
817.04,628.14,198.49,8.39,20.28,61.59,1013.33,33.71,11.73,14.46,0
2607.42,1844.42,717.7,1.58,24.45,45.7,1028.46,34.21,13.02,88.8,1
1885.45,1089.22,377.01,8.83,25.8,75.28,1024.6,56.75,4.08,35.83,0
1832.59,1412.01,301.39,6.99,25.22,96.52,1010.17,28.35,9.05,98.3,0
2863.7,1800.66,760.82,3.59,15.1,50.39,1005.15,34.7,12.73,91.74,1
3524.75,2623.36,725.05,8.78,21.77,41.18,1024.19,37.94,9.18,11.74,0
2749.43,1695.44,397.53,6.18,27.46,65.35,994.92,43.29,9.21,65.88,0
3530.15,2666.25,591.94,8.56,34.01,84.9,991.18,46.2,6.49,96.86,1
1646.71,1137.86,432.51,4.96,29.24,98.51,1000.5,48.29,9.97,60.85,0
2462.41,1335.4,502.1,5.26,24.62,43.08,982.66,32.19,14.42,65.41,0
2241.72,1557.77,584.23,3.26,31.63,87.16,995.1,22.07,4.84,93.79,0
837.26,466.69,200.18,4.18,31.65,62.12,984.18,64.57,3.41,61.55,0
2581.8,1609.95,462.44,5.89,21.2,49.22,982.63,58.22,14.39,32.0,0
2916.88,1607.46,546.99,9.5,17.59,51.54,1007.57,2.23,1.37,51.43,0
2694.13,1364.86,484.35,6.2,35.08,95.43,1015.41,36.88,12.68,41.5,0
3156.1,1778.67,791.28,1.9,28.24,88.56,1006.83,20.67,13.69,25.04,1
2628.29,1737.07,483.05,0.57,19.41,58.7,983.53,45.71,3.68,29.27,0
1013.6,653.23,286.82,8.58,21.55,96.41,999.75,36.18,6.67,15.5,0
1172.63,762.73,180.91,3.96,34.16,46.32,985.55,3.44,2.28,25.19,0
2708.72,1555.63,608.25,3.49,31.33,59.35,1012.5,51.49,5.82,33.34,0
1679.93,1185.27,424.59,8.11,38.63,79.18,1021.32,20.73,7.13,78.25,0
1054.86,750.3,303.29,9.48,26.62,99.97,985.84,19.7,7.89,42.94,0
2174.73,1320.91,273.65,7.61,16.3,67.94,983.34,4.17,2.28,72.19,0
2573.83,1967.31,431.89,2.15,32.51,88.64,1000.3,58.33,6.35,99.65,0
1851.99,1283.81,279.13,4.22,21.37,94.95,995.17,41.36,9.56,62.36,0
3105.39,2216.97,772.04,7.71,23.1,40.58,993.03,34.97,7.75,65.27,0
2860.07,1668.0,585.02,9.12,19.92,57.34,990.57,47.96,12.7,59.7,0
1865.02,932.85,397.89,9.99,22.72,46.02,995.85,25.49,14.29,45.6,0
3215.59,2442.6,774.06,5.36,35.74,86.56,1028.27,40.72,12.34,26.72,1
2875.82,2147.46,466.02,8.31,29.42,74.02,1022.88,18.95,1.19,97.98,0
2839.83,1524.87,384.85,0.94,17.73,45.73,1010.07,6.28,3.61,53.02,0
2570.97,1574.03,317.98,3.22,29.67,65.24,1020.02,40.17,1.77,94.23,0
836.45,584.18,230.27,4.03,30.84,70.84,980.74,17.04,6.79,33.38,0
3028.82,2106.95,851.0,9.77,37.12,81.87,985.57,53.0,11.0,19.77,1
2003.33,1518.74,682.65,0.53,36.49,86.77,994.62,32.73,0.97,67.32,0
3816.35,2068.77,626.94,3.43,16.57,45.27,1012.19,19.03,4.37,86.62,0
3417.55,2149.58,440.29,9.34,36.67,69.26,1024.17,43.37,1.86,69.6,0
2680.62,1418.5,366.94,3.41,16.27,49.67,991.56,9.93,6.45,76.85,0
1606.98,991.31,343.93,2.64,18.85,85.2,986.96,53.78,13.92,64.76,0
1451.9,732.53,322.67,7.44,17.79,79.46,1022.4,32.75,6.49,77.17,0
1889.23,1453.73,328.39,7.58,19.54,83.38,1000.46,57.26,9.7,41.0,0
2325.02,1530.12,352.53,4.99,35.08,44.5,1014.98,11.39,6.11,45.05,0
1747.41,1319.19,495.28,9.5,32.15,70.62,1007.4,28.01,11.11,80.22,0
2447.77,1267.88,465.06,2.43,32.17,90.43,988.8,14.24,11.27,82.13,0
1329.19,755.29,198.36,9.18,38.05,82.8,1015.03,6.16,2.5,17.43,0
3928.68,2270.05,915.48,7.68,24.8,91.7,1001.04,66.96,9.97,11.52,1
1145.36,705.55,163.82,4.0,15.08,52.37,994.39,51.41,6.1,69.99,0
3782.22,2802.1,1208.92,8.17,30.99,57.21,1025.13,24.14,12.97,17.6,1
3723.45,2293.52,573.97,1.77,36.7,66.48,980.3,18.74,2.79,25.43,0
2481.15,1392.91,306.91,1.74,39.41,71.4,1000.24,15.89,13.51,27.75,0
3119.71,1620.68,461.7,9.33,24.1,55.13,995.03,4.92,7.92,55.84,0
2195.35,1150.03,284.01,1.4,35.55,62.87,982.72,8.98,4.21,28.1,0
2816.11,2050.17,680.11,0.54,36.23,81.22,984.02,9.0,5.35,26.28,0
1889.84,1197.1,444.98,4.2,18.61,78.72,988.61,47.31,0.57,10.96,0
1763.71,1266.09,408.6,1.49,30.79,46.63,1005.25,42.44,14.27,78.99,0
2650.34,1867.65,681.98,8.7,19.33,99.14,994.13,40.64,3.76,22.23,0
2394.01,1294.23,376.92,9.27,26.17,73.76,1021.89,51.94,13.69,61.19,0
2654.52,1441.05,298.27,5.08,36.98,69.01,992.0,19.08,12.87,36.97,0
1717.31,1247.8,553.42,4.54,34.74,98.03,1016.01,25.29,5.56,26.47,0
1974.27,1414.32,572.59,5.62,29.26,48.42,990.52,10.62,3.56,41.22,0
1068.47,655.41,143.11,2.65,35.22,72.62,982.13,41.96,6.69,33.17,0
967.28,506.11,158.05,3.33,18.82,88.3,993.23,65.44,14.04,48.99,0
1611.06,811.38,291.09,1.46,19.87,63.93,1021.88,60.69,12.9,72.11,0
1037.59,608.49,150.69,4.74,20.22,84.18,984.11,39.74,7.58,14.58,0
1132.08,569.17,196.08,6.31,34.4,93.95,997.22,45.83,8.41,26.49,0
3401.37,1935.45,645.3,9.34,37.27,55.7,980.4,69.48,6.43,17.22,0
924.4,578.53,145.83,7.52,29.07,54.49,1011.51,37.18,14.2,97.1,0
2908.62,1560.25,367.13,7.37,38.95,61.64,1027.14,61.2,14.84,61.65,1
1672.18,888.4,346.25,3.43,33.2,65.11,999.22,36.04,4.69,83.83,0
3588.95,2759.65,774.49,8.94,29.09,46.66,1008.85,5.26,14.27,34.0,1
2351.98,1589.09,414.77,9.5,30.29,53.88,1002.61,65.56,14.28,90.59,0
1777.84,1387.32,533.38,9.36,36.24,92.39,1028.67,9.61,7.36,66.61,0
2456.44,1483.07,569.53,0.87,17.25,74.0,1016.8,49.88,6.52,46.54,0
2022.27,1421.94,382.65,6.24,19.2,56.07,982.21,18.18,13.1,64.05,0
2605.76,1462.9,611.7,6.61,21.66,96.62,985.44,63.27,14.17,21.47,1
1166.51,799.64,297.52,3.3,37.37,86.46,1003.52,15.63,6.33,38.18,0
3990.37,2150.31,615.94,9.93,38.62,61.75,1011.59,11.53,7.64,58.53,0
2161.78,1082.24,332.11,3.27,23.9,85.93,994.52,31.83,5.35,67.64,0
1914.34,1492.15,569.52,2.56,38.1,75.76,1013.73,35.77,3.53,29.51,0
3072.67,2047.84,517.89,5.1,28.67,81.03,1008.83,57.69,14.95,99.27,1
1964.48,1528.53,484.83,3.57,26.83,59.29,1001.75,53.84,3.24,84.98,0
3466.48,2080.4,756.0,9.28,35.82,52.57,1009.11,24.32,12.31,62.2,1
2253.67,1348.45,451.56,4.68,28.65,55.21,1025.82,28.18,6.6,97.6,0
3102.59,1924.21,677.48,4.4,26.36,45.02,992.16,41.21,1.71,56.13,0
1143.85,814.21,274.02,6.45,15.4,68.26,1019.56,39.51,5.21,95.24,0
3507.58,2349.18,586.84,1.27,15.32,64.37,980.6,60.62,1.71,77.66,0
3154.3,2452.8,742.1,7.69,30.69,40.15,984.24,34.13,14.74,29.56,1
1477.49,750.02,249.76,7.8,16.84,91.38,1027.48,62.76,4.35,46.5,0
1264.92,901.2,355.99,5.0,33.42,80.91,1014.89,15.94,11.32,33.65,0
1812.14,1085.65,394.61,9.58,30.56,66.8,1011.67,61.0,6.67,74.96,0
3923.43,2173.85,666.61,6.0,26.44,98.02,996.7,22.69,10.35,79.0,1
1621.86,1059.27,469.89,7.1,32.75,96.43,989.22,55.67,4.2,71.58,0
2259.61,1472.18,334.11,9.28,39.83,45.71,999.0,40.45,1.87,59.1,0
896.06,484.86,122.04,6.83,21.16,76.91,1009.92,61.54,12.22,46.19,0
2071.13,1161.01,331.27,4.6,28.93,89.02,1011.72,17.73,10.89,98.58,0
2628.22,1635.94,420.67,0.74,36.07,50.38,988.48,49.7,2.09,12.52,0
3850.0,2397.18,854.26,7.42,15.42,47.68,1002.28,59.73,11.1,21.15,1
2453.56,1460.52,306.55,9.67,20.09,55.59,1008.34,54.81,9.17,63.89,0
3421.14,1863.03,455.25,4.97,28.02,56.78,1028.0,40.49,2.99,78.02,0
2550.81,1278.75,349.53,3.73,28.81,97.9,1007.47,47.93,12.47,96.18,1
930.51,736.1,272.97,5.43,17.16,86.83,1009.03,15.36,10.63,54.14,0
1808.03,1415.77,593.16,7.42,25.19,43.58,1018.26,16.72,7.85,33.93,0
2641.76,1704.19,681.03,0.51,27.99,87.19,1000.95,20.18,3.09,87.7,0
3841.9,3067.82,753.21,8.93,25.57,50.18,999.19,58.3,8.33,49.65,1
3549.22,2491.89,850.61,8.92,32.51,61.43,1009.55,13.39,2.86,21.62,0
1530.74,796.99,165.38,5.64,34.28,59.11,1019.17,22.33,3.17,56.99,0
1504.35,805.3,223.58,1.66,26.51,56.34,1011.88,64.59,4.0,57.3,0
1443.75,1118.67,449.14,6.88,25.64,58.53,989.31,53.36,9.99,30.63,0
3752.0,2585.18,812.18,1.81,32.63,85.25,999.89,51.85,10.36,22.78,1
3528.53,2656.83,630.96,5.32,28.88,55.99,1005.63,32.95,1.56,22.82,0
3279.63,2523.61,781.41,1.39,36.76,88.04,1006.19,49.76,9.94,84.1,1
2056.75,1304.77,325.55,6.1,27.03,45.46,996.98,40.47,1.0,55.09,0
2414.02,1242.15,370.53,3.52,29.36,75.71,1006.12,6.86,13.62,76.27,0
2285.86,1272.05,409.55,8.39,18.22,91.78,1013.65,41.2,11.79,96.62,0
1610.87,837.61,240.72,8.1,35.9,44.76,1003.4,32.75,11.0,81.28,0
2416.09,1344.85,583.99,9.99,25.56,78.09,1002.57,9.75,3.97,24.13,0
897.59,559.34,190.53,2.95,32.98,70.7,1020.08,25.41,14.82,47.79,0
1221.79,654.22,268.7,1.09,25.74,59.92,1017.84,62.85,13.9,54.65,0
3637.09,2000.47,780.55,4.71,15.03,46.04,1001.12,56.65,7.6,73.11,1
3205.38,2031.4,742.05,1.29,25.01,80.59,1029.8,64.15,1.0,96.84,0
2153.18,1296.32,420.3,2.2,18.69,58.56,983.32,50.76,7.92,35.65,0
2454.88,1571.85,315.23,6.17,24.97,60.34,996.3,45.01,2.73,87.51,0
1984.0,1247.44,440.8,6.13,23.03,83.06,981.84,11.47,9.09,16.49,0
3170.5,2198.24,635.27,0.91,20.06,96.72,1021.97,9.29,14.81,88.48,1
3309.4,2585.16,593.14,4.71,18.09,60.02,1017.78,18.78,11.48,72.51,1
3242.51,1726.18,537.11,5.54,33.21,84.8,1014.18,23.37,5.17,12.57,0
